artistId,artist,field,value,sourceName,sourceUrl,dateAccessed,confidence,status
15,Brian Eno,touringPackageDescription,Extremely rare live performer. First solo tour in ...,Consequence of Sound,https://consequence.net/2023/06/brian-eno-2023-solo-tour-dates/,2026-05-12,5,verified
16,Cardi B,livePerformanceFrequency,occasionally,Wikipedia,https://en.wikipedia.org/wiki/Little_Miss_Drama_Tour,2026-05-12,5,verified
16,Cardi B,touringPackageDescription,"Arena-scale 'Little Miss Drama Tour' with dancers,...",Wikipedia,https://en.wikipedia.org/wiki/Little_Miss_Drama_Tour,2026-05-12,5,verified
17,Caribou,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/130447-caribou/calendar,2026-05-12,4,verified
17,Caribou,touringPackageDescription,Live four-piece electronic band with dual drummers...,Songkick,https://www.songkick.com/artists/130447-caribou/calendar,2026-05-12,4,verified
18,Carl Craig,livePerformanceFrequency,regularly,Resident Advisor,https://ra.co/dj/carlcraig/tour-dates,2026-05-12,4,verified
18,Carl Craig,touringPackageDescription,Detroit techno pioneer performing as DJ with deep ...,Resident Advisor,https://ra.co/dj/carlcraig/tour-dates,2026-05-12,4,verified
19,Channel Tres,livePerformanceFrequency,occasionally,Live Nation,https://www.livenation.com/artist/K8vZ9179rl7/channel-tres-events,2026-05-12,4,verified
19,Channel Tres,touringPackageDescription,"Club and theater shows with deep silky vocals, bas...",Live Nation,https://www.livenation.com/artist/K8vZ9179rl7/channel-tres-events,2026-05-12,4,verified
20,Charli XCX,livePerformanceFrequency,regularly,Wikipedia,https://en.wikipedia.org/wiki/Brat_Tour,2026-05-12,5,verified
20,Charli XCX,touringPackageDescription,"Arena and festival performances with stark stage, ...",Wikipedia,https://en.wikipedia.org/wiki/Brat_Tour,2026-05-12,5,verified
21,The Chemical Brothers,livePerformanceFrequency,regularly,ABC News Australia,https://www.abc.net.au/listen/doublej/music-reads/features/chemical-brothers-brisbane-australia-live-review-2024/103523624,2026-05-12,5,verified
21,The Chemical Brothers,touringPackageDescription,Large-scale arena and festival electronic live sho...,ABC News Australia,https://www.abc.net.au/listen/doublej/music-reads/features/chemical-brothers-brisbane-australia-live-review-2024/103523624,2026-05-12,5,verified
22,Christian Marclay,livePerformanceFrequency,none,White Cube,https://white-cube.files.svdcdn.com/production/uploads/CVs/Christian-Marclay/Christian-Marclay-CV-May-2025.pdf,2026-05-12,5,verified
22,Christian Marclay,touringPackageDescription,Visual and sound artist whose practice centers on ...,White Cube,https://white-cube.files.svdcdn.com/production/uploads/CVs/Christian-Marclay/Christian-Marclay-CV-May-2025.pdf,2026-05-12,5,verified
23,Christina Kubisch,livePerformanceFrequency,occasionally,Christina Kubisch Official,https://christinakubisch.de/news,2026-05-12,4,verified
23,Christina Kubisch,touringPackageDescription,Sound artist whose live appearances consist of sou...,Christina Kubisch Official,https://christinakubisch.de/news,2026-05-12,4,verified
24,Christine Sun Kim,livePerformanceFrequency,none,Whitney Museum,https://whitney.org/exhibitions/christine-sun-kim-all-day-all-night,2026-05-12,5,verified
24,Christine Sun Kim,touringPackageDescription,Deaf sound and visual artist whose practice center...,Whitney Museum,https://whitney.org/exhibitions/christine-sun-kim-all-day-all-night,2026-05-12,5,verified
25,Cigarettes After Sex,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/4114466-cigarettes-after-sex/calendar,2026-05-12,5,verified
25,Cigarettes After Sex,touringPackageDescription,Three-piece ambient pop band with reverb-heavy gui...,Songkick,https://www.songkick.com/artists/4114466-cigarettes-after-sex/calendar,2026-05-12,5,verified
26,Colin Benders,livePerformanceFrequency,regularly,Colin Benders Official,https://colinbenders.com/,2026-05-12,4,verified
26,Colin Benders,touringPackageDescription,Dutch modular synthesizer artist performing live h...,Colin Benders Official,https://colinbenders.com/,2026-05-12,4,verified
27,DARKSIDE,livePerformanceFrequency,regularly,Matador Records,https://matadorrecords.com/blogs/news/darkside-2026-residencies,2026-05-12,5,verified
27,DARKSIDE,touringPackageDescription,"Trio featuring Nicolas Jaar, Dave Harrington, Tlac...",Matador Records,https://matadorrecords.com/blogs/news/darkside-2026-residencies,2026-05-12,5,verified
28,Dave Stewart,livePerformanceFrequency,regularly,Surfdog Records,https://surfdog.com/dave-stewart-announces-summer-2025-european-tour-dave-stewart-eurythmics-featuring-vanessa-amorosi/,2026-05-12,5,verified
28,Dave Stewart,touringPackageDescription,Performs Eurythmics Songbook with all-female band ...,Surfdog Records,https://surfdog.com/dave-stewart-announces-summer-2025-european-tour-dave-stewart-eurythmics-featuring-vanessa-amorosi/,2026-05-12,5,verified
29,David Sheppard,livePerformanceFrequency,rarely,Village Green Recordings,https://villagegreenrecordings.co.uk/artists/snow-palms,2026-05-12,3,verified
29,David Sheppard,touringPackageDescription,"Studio-based musician, music journalist, and autho...",Village Green Recordings,https://villagegreenrecordings.co.uk/artists/snow-palms,2026-05-12,3,verified
30,deadmau5,livePerformanceFrequency,regularly,deadmau5 Official,https://deadmau5.com/,2026-05-12,5,verified
30,deadmau5,touringPackageDescription,DJ/live electronic producer with signature Cube V3...,deadmau5 Official,https://deadmau5.com/,2026-05-12,5,verified
31,DeLaurentis,livePerformanceFrequency,regularly,Bandsintown,https://www.bandsintown.com/a/7267030-delaurentis,2026-05-12,4,verified
31,DeLaurentis,touringPackageDescription,Avant-garde immersive audiovisual performance merg...,Bandsintown,https://www.bandsintown.com/a/7267030-delaurentis,2026-05-12,4,verified
32,Ellie Goulding,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/2332047-ellie-goulding,2026-05-12,4,verified
32,Ellie Goulding,touringPackageDescription,Versatile pop singer performing intimate acoustic ...,Songkick,https://www.songkick.com/artists/2332047-ellie-goulding,2026-05-12,4,verified
33,Eurythmics,livePerformanceFrequency,rarely,Noise11,https://www.noise11.com/news/dave-stewart-to-tour-eurythmics-with-vanessa-amorosi-on-vocals-again-20250526,2026-05-12,5,verified
33,Eurythmics,touringPackageDescription,Original duo no longer tours together. Annie Lenno...,Noise11,https://www.noise11.com/news/dave-stewart-to-tour-eurythmics-with-vanessa-amorosi-on-vocals-again-20250526,2026-05-12,5,verified
34,Excision,livePerformanceFrequency,regularly,Excision Official,https://excision.ca/,2026-05-12,5,verified
34,Excision,touringPackageDescription,One of the most active bass music producers. Massi...,Excision Official,https://excision.ca/,2026-05-12,5,verified
35,Fatboy Slim,livePerformanceFrequency,regularly,Gigs and Tours,https://www.gigsandtours.com/news/fatboy-slim-announces-acid-ballroom-uk-headline-tour-february-2026/5904,2026-05-12,5,verified
35,Fatboy Slim,touringPackageDescription,Iconic UK DJ celebrating 40 years in music. 'Acid ...,Gigs and Tours,https://www.gigsandtours.com/news/fatboy-slim-announces-acid-ballroom-uk-headline-tour-february-2026/5904,2026-05-12,5,verified
36,FKA twigs,livePerformanceFrequency,regularly,Wikipedia,https://en.wikipedia.org/wiki/Body_High_Tour,2026-05-12,5,verified
36,FKA twigs,touringPackageDescription,Currently on 'Body High Tour 2026' - biggest headl...,Wikipedia,https://en.wikipedia.org/wiki/Body_High_Tour,2026-05-12,5,verified
37,Floating Points,livePerformanceFrequency,occasionally,Dork,https://readdork.com/artists/floating-points/tickets,2026-05-12,3,verified
37,Floating Points,touringPackageDescription,Performs occasionally as live electronic act and D...,Dork,https://readdork.com/artists/floating-points/tickets,2026-05-12,3,verified
38,Flying Lotus,livePerformanceFrequency,occasionally,Timeboy Studio,https://www.timeboystudio.com/flying-lotus,2026-05-12,4,verified
38,Flying Lotus,touringPackageDescription,Groundbreaking immersive A/V shows with experiment...,Timeboy Studio,https://www.timeboystudio.com/flying-lotus,2026-05-12,4,verified
39,Four Tet,livePerformanceFrequency,regularly,Resident Advisor,https://ra.co/dj/fourtet/tour-dates,2026-05-12,4,verified
39,Four Tet,touringPackageDescription,Prolific live performer with extended DJ sets blen...,Resident Advisor,https://ra.co/dj/fourtet/tour-dates,2026-05-12,4,verified
40,Fred Again..,livePerformanceFrequency,regularly,DJ Mag,https://djmag.com/news/fred-again-extends-usb002-tour-10-shows-new-york-and-london,2026-05-12,5,verified
40,Fred Again..,touringPackageDescription,Innovative 'USB' residency-style tours releasing n...,DJ Mag,https://djmag.com/news/fred-again-extends-usb002-tour-10-shows-new-york-and-london,2026-05-12,5,verified
41,Future,livePerformanceFrequency,regularly,Ticketmaster,https://www.ticketmaster.com/future-tickets/artist/1488424,2026-05-12,5,verified
41,Future,touringPackageDescription,Arena-scale rap performances with high-energy show...,Ticketmaster,https://www.ticketmaster.com/future-tickets/artist/1488424,2026-05-12,5,verified
42,Gold Panda,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/2271719-gold-panda,2026-05-12,4,verified
42,Gold Panda,touringPackageDescription,Electronic producer performing live hardware sets ...,Songkick,https://www.songkick.com/artists/2271719-gold-panda,2026-05-12,4,verified
43,Gorillaz,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/460481-gorillaz,2026-05-12,5,verified
43,Gorillaz,touringPackageDescription,Major 22-date North American arena tour announced ...,Songkick,https://www.songkick.com/artists/460481-gorillaz,2026-05-12,5,verified
44,Grandbrothers,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/8555914-grandbrothers,2026-05-12,4,verified
44,Grandbrothers,touringPackageDescription,German piano/electronic duo performing with prepar...,Songkick,https://www.songkick.com/artists/8555914-grandbrothers,2026-05-12,4,verified
45,Grimes,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/3572846-grimes,2026-05-12,4,verified
45,Grimes,touringPackageDescription,Theatrical live performances blending electronic p...,Songkick,https://www.songkick.com/artists/3572846-grimes,2026-05-12,4,verified
46,Halina Rice,livePerformanceFrequency,regularly,Halina Rice Official,https://www.halinamusic.com/tour,2026-05-12,5,verified
46,Halina Rice,touringPackageDescription,Electronic artist/producer performing immersive A/...,Halina Rice Official,https://www.halinamusic.com/tour,2026-05-12,5,verified
47,Halsey,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/7943443-halsey,2026-05-12,5,verified
47,Halsey,touringPackageDescription,Theatrical arena and amphitheater shows with full ...,Songkick,https://www.songkick.com/artists/7943443-halsey,2026-05-12,5,verified
48,Hania Rani,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/9120414-hania-rani,2026-05-12,5,verified
48,Hania Rani,touringPackageDescription,Polish pianist/composer performing solo and with o...,Songkick,https://www.songkick.com/artists/9120414-hania-rani,2026-05-12,5,verified
49,Haroon Mirza,livePerformanceFrequency,none,Lisson Gallery,https://www.lissongallery.com/artists/haroon-mirza,2026-05-12,5,verified
49,Haroon Mirza,touringPackageDescription,British-Pakistani sound/visual artist creating ins...,Lisson Gallery,https://www.lissongallery.com/artists/haroon-mirza,2026-05-12,5,verified
50,Holly Herndon,livePerformanceFrequency,occasionally,The Art Newspaper,https://www.theartnewspaper.com/2024/10/04/all-together-now-artists-holly-herndon-and-mat-dryhurst-ai-choir-serpentine,2026-05-12,4,verified
50,Holly Herndon,touringPackageDescription,Experimental electronic/AI music artist performing...,The Art Newspaper,https://www.theartnewspaper.com/2024/10/04/all-together-now-artists-holly-herndon-and-mat-dryhurst-ai-choir-serpentine,2026-05-12,4,verified
51,Ian Dearden,livePerformanceFrequency,none,Irish National Opera,https://www.irishnationalopera.ie/about/artistic-partners/artists/ian-dearden,2026-05-12,5,verified
51,Ian Dearden,touringPackageDescription,Sound designer and co-founder of Sound Intermedia....,Irish National Opera,https://www.irishnationalopera.ie/about/artistic-partners/artists/ian-dearden,2026-05-12,5,verified
52,Igor Levit,livePerformanceFrequency,regularly,Shriver Concerts,https://www.shriverconcerts.org/levit,2026-05-12,5,verified
52,Igor Levit,touringPackageDescription,Russian-German classical pianist performing solo r...,Shriver Concerts,https://www.shriverconcerts.org/levit,2026-05-12,5,verified
53,James Blake,livePerformanceFrequency,regularly,James Blake Official,https://jamesblakemusic.com/tour/,2026-05-12,5,verified
53,James Blake,touringPackageDescription,Live electronic artist blending solo production wi...,James Blake Official,https://jamesblakemusic.com/tour/,2026-05-12,5,verified
54,Jamie xx,livePerformanceFrequency,regularly,Jamie xx Official,https://www.jamiexx.com/tour,2026-05-12,5,verified
54,Jamie xx,touringPackageDescription,Solo electronic artist performing DJ and live elec...,Jamie xx Official,https://www.jamiexx.com/tour,2026-05-12,5,verified
55,Janelle Monáe,livePerformanceFrequency,regularly,Janelle Monáe Official,https://www.jmonae.com/,2026-05-12,4,verified
55,Janelle Monáe,touringPackageDescription,"Theatrical, high-energy shows blending funk, soul,...",Janelle Monáe Official,https://www.jmonae.com/,2026-05-12,4,verified
56,Jennifer Walshe,livePerformanceFrequency,occasionally,Philip Venables,https://philipvenables.com/2025/10/30/the-alonetimes-with-jennifer-walshe-and-fondation-cartier/,2026-05-12,4,verified
56,Jennifer Walshe,touringPackageDescription,Contemporary classical composer and experimental v...,Philip Venables,https://philipvenables.com/2025/10/30/the-alonetimes-with-jennifer-walshe-and-fondation-cartier/,2026-05-12,4,verified
57,Jon Hopkins,livePerformanceFrequency,occasionally,Jon Hopkins Official,https://jonhopkins.co.uk/shows,2026-05-12,4,verified
57,Jon Hopkins,touringPackageDescription,Live electronic music alternating between ambient ...,Jon Hopkins Official,https://jonhopkins.co.uk/shows,2026-05-12,4,verified
58,Jorja Smith,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/8715239-jorja-smith/calendar,2026-05-12,5,verified
58,Jorja Smith,touringPackageDescription,Soulful R&B/neo-soul with full band of 6-8 musicia...,Songkick,https://www.songkick.com/artists/8715239-jorja-smith/calendar,2026-05-12,5,verified
59,Justin Gray,livePerformanceFrequency,occasionally,Caledon Chamber Concerts,https://caledonchamberconcerts.com/event/justin-gray-synthesis/,2026-05-12,4,verified
59,Justin Gray,touringPackageDescription,Bassist and bandleader with Justin Gray & Synthesi...,Caledon Chamber Concerts,https://caledonchamberconcerts.com/event/justin-gray-synthesis/,2026-05-12,4,verified
60,Kaitlyn Aurelia Smith,livePerformanceFrequency,occasionally,Kaitlyn Aurelia Smith Official,https://kaitlynaureliasmith.com/,2026-05-12,4,verified
60,Kaitlyn Aurelia Smith,touringPackageDescription,Immersive electronic music on Buchla modular synth...,Kaitlyn Aurelia Smith Official,https://kaitlynaureliasmith.com/,2026-05-12,4,verified
61,Karlheinz Stockhausen,livePerformanceFrequency,retired,Stockhausen Official,https://www.karlheinzstockhausen.org/Auffuhrungen_Performances_english.htm,2026-05-12,5,verified
61,Karlheinz Stockhausen,touringPackageDescription,German composer died in 2007. Estate-managed Stock...,Stockhausen Official,https://www.karlheinzstockhausen.org/Auffuhrungen_Performances_english.htm,2026-05-12,5,verified
62,Kelela,livePerformanceFrequency,occasionally,Kelela Official,https://www.kelela.co/tour-dates,2026-05-12,4,verified
62,Kelela,touringPackageDescription,Intimate to mid-size venue shows with crystalline ...,Kelela Official,https://www.kelela.co/tour-dates,2026-05-12,4,verified
63,Kelly Lee Owens,livePerformanceFrequency,regularly,Kelly Lee Owens Official,https://www.kellyleeowens.com/tour/,2026-05-12,5,verified
63,Kelly Lee Owens,touringPackageDescription,Solo electronic live show from center stage with t...,Kelly Lee Owens Official,https://www.kellyleeowens.com/tour/,2026-05-12,5,verified
65,Kiasmos,livePerformanceFrequency,regularly,Grains,https://www.grainsmusic.com/articles/kiasmos-embark-on-world-tour-275808,2026-05-12,5,verified
65,Kiasmos,touringPackageDescription,"Duo at facing L-shaped decks with keyboards, Ablet...",Grains,https://www.grainsmusic.com/articles/kiasmos-embark-on-world-tour-275808,2026-05-12,5,verified
66,Kraftwerk,livePerformanceFrequency,regularly,LiveNation,https://www.livenation.com/artist/K8vZ9171CNV/kraftwerk-events,2026-05-12,5,verified
66,Kraftwerk,touringPackageDescription,Multimedia Tour with four members at individual sy...,LiveNation,https://www.livenation.com/artist/K8vZ9171CNV/kraftwerk-events,2026-05-12,5,verified
68,Lana Del Rey,livePerformanceFrequency,occasionally,Lana Del Rey Wiki,https://lanadelrey.fandom.com/wiki/2025_Tour,2026-05-12,5,verified
68,Lana Del Rey,touringPackageDescription,"Arena and stadium shows with full band, string sec...",Lana Del Rey Wiki,https://lanadelrey.fandom.com/wiki/2025_Tour,2026-05-12,5,verified
69,Madame Gandhi,livePerformanceFrequency,occasionally,Madame Gandhi Blog,https://madamegandhi.blog/,2026-05-12,4,verified
69,Madame Gandhi,touringPackageDescription,Multidisciplinary performances combining live drum...,Madame Gandhi Blog,https://madamegandhi.blog/,2026-05-12,4,verified
72,Mat Dryhurst,livePerformanceFrequency,occasionally,KW Berlin,https://www.kw-berlin.de/en/exhibitions/holly-herndon-and-mat-dryhurst-starmirror,2026-05-12,4,verified
72,Mat Dryhurst,touringPackageDescription,Performs as part of Holly Herndon & Mat Dryhurst d...,KW Berlin,https://www.kw-berlin.de/en/exhibitions/holly-herndon-and-mat-dryhurst-starmirror,2026-05-12,4,verified
75,Mike Oldfield,livePerformanceFrequency,retired,Louder Sound,https://www.loudersound.com/bands-artists/live-performances/the-best-of-mike-oldfields-tubular-bells-i-ii-and-iii-tour-announced-for-february-and-march-2026,2026-05-12,5,verified
75,Mike Oldfield,touringPackageDescription,Retired from recording and live performance in 202...,Louder Sound,https://www.loudersound.com/bands-artists/live-performances/the-best-of-mike-oldfields-tubular-bells-i-ii-and-iii-tour-announced-for-february-and-march-2026,2026-05-12,5,verified
76,Miley Cyrus,livePerformanceFrequency,occasionally,Wikipedia,https://en.wikipedia.org/wiki/List_of_Miley_Cyrus_live_performances,2026-05-12,4,verified
76,Miley Cyrus,touringPackageDescription,Intimate to arena-scale shows with full backing ba...,Wikipedia,https://en.wikipedia.org/wiki/List_of_Miley_Cyrus_live_performances,2026-05-12,4,verified
77,Moby,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/143660-moby,2026-05-12,5,verified
77,Moby,touringPackageDescription,Active touring in 2026 with festival dates and hea...,Songkick,https://www.songkick.com/artists/143660-moby,2026-05-12,5,verified
78,Moderat,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/992400-moderat,2026-05-12,4,verified
78,Moderat,touringPackageDescription,Modeselektor + Apparat electronic trio. No 2025-20...,Songkick,https://www.songkick.com/artists/992400-moderat,2026-05-12,4,verified
79,Monolake / Robert Henke,livePerformanceFrequency,rarely,Songkick,https://www.songkick.com/artists/112244-monolake,2026-05-12,4,verified
79,Monolake / Robert Henke,touringPackageDescription,Focuses on rare site-specific audiovisual installa...,Songkick,https://www.songkick.com/artists/112244-monolake,2026-05-12,4,verified
80,Naomi Jon,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/9945909-naomi-jon,2026-05-12,5,verified
80,Naomi Jon,touringPackageDescription,German electronic/pop artist actively touring in 2...,Songkick,https://www.songkick.com/artists/9945909-naomi-jon,2026-05-12,5,verified
81,Nicolas Jaar,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/324353-nicolas-jaar,2026-05-12,4,verified
81,Nicolas Jaar,touringPackageDescription,Electronic producer with extensive 2025 Latin Amer...,Songkick,https://www.songkick.com/artists/324353-nicolas-jaar,2026-05-12,4,verified
82,Nils Frahm,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/263181-nils-frahm,2026-05-12,4,verified
82,Nils Frahm,touringPackageDescription,German pianist/composer performing solo and with e...,Songkick,https://www.songkick.com/artists/263181-nils-frahm,2026-05-12,4,verified
83,Nine Inch Nails,livePerformanceFrequency,regularly,Songkick,https://www.songkick.com/artists/375016-nine-inch-nails,2026-05-12,5,verified
83,Nine Inch Nails,touringPackageDescription,Industrial rock with massive production. Just comp...,Songkick,https://www.songkick.com/artists/375016-nine-inch-nails,2026-05-12,5,verified
84,Nitin Sawhney,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/174381-nitin-sawhney,2026-05-12,4,verified
84,Nitin Sawhney,touringPackageDescription,British musician/producer performing with full ban...,Songkick,https://www.songkick.com/artists/174381-nitin-sawhney,2026-05-12,4,verified
85,Photay,livePerformanceFrequency,occasionally,Songkick,https://www.songkick.com/artists/9108739-photay,2026-05-12,3,verified
85,Photay,touringPackageDescription,Electronic producer performing live sets blending ...,Songkick,https://www.songkick.com/artists/9108739-photay,2026-05-12,3,verified
86,Pink Floyd,livePerformanceFrequency,retired,Wikipedia,https://en.wikipedia.org/wiki/Pink_Floyd,2026-05-12,5,verified
86,Pink Floyd,touringPackageDescription,Band inactive since 1994. Roger Waters and David G...,Wikipedia,https://en.wikipedia.org/wiki/Pink_Floyd,2026-05-12,5,verified
87,Portishead,livePerformanceFrequency,rarely,Songkick,https://www.songkick.com/artists/109930-portishead,2026-05-12,4,verified
87,Portishead,touringPackageDescription,Rarely performs live. Beth Gibbons' haunting vocal...,Songkick,https://www.songkick.com/artists/109930-portishead,2026-05-12,4,verified
88,Radiohead,livePerformanceFrequency,occasionally,Wikipedia,https://en.wikipedia.org/wiki/2025_Radiohead_tour,2026-05-12,5,verified
88,Radiohead,touringPackageDescription,Returned in 2025 after 7-year hiatus with 20-show ...,Wikipedia,https://en.wikipedia.org/wiki/2025_Radiohead_tour,2026-05-12,5,verified
89,RAYE,livePerformanceFrequency,regularly,Ticketmaster,https://www.ticketmaster.com/raye-tickets/artist/2065089,2026-05-12,5,verified
89,RAYE,touringPackageDescription,2026 'THIS TOUR MAY CONTAIN NEW MUSIC' covering ma...,Ticketmaster,https://www.ticketmaster.com/raye-tickets/artist/2065089,2026-05-12,5,verified
90,Rival Consoles,livePerformanceFrequency,regularly,Erased Tapes,https://www.erasedtapes.com/news/rival-consoles-announces-european-and-north-american-tour-dates-and-shares-new-remix,2026-05-12,5,verified
90,Rival Consoles,touringPackageDescription,Immersive live A/V show combining deep ambient wit...,Erased Tapes,https://www.erasedtapes.com/news/rival-consoles-announces-european-and-north-american-tour-dates-and-shares-new-remix,2026-05-12,5,verified
91,Robyn,livePerformanceFrequency,regularly,Wikipedia,https://en.wikipedia.org/wiki/The_Sexistential_Tour,2026-05-12,5,verified
91,Robyn,touringPackageDescription,2026 'The Sexistential Tour' - 25 shows across Eur...,Wikipedia,https://en.wikipedia.org/wiki/The_Sexistential_Tour,2026-05-12,5,verified
92,Romy,livePerformanceFrequency,occasionally,Wikipedia,https://en.wikipedia.org/wiki/The_Sexistential_Tour,2026-05-12,4,verified
92,Romy,touringPackageDescription,The xx member performing occasional solo shows plu...,Wikipedia,https://en.wikipedia.org/wiki/The_Sexistential_Tour,2026-05-12,4,verified
93,Ryoji Ikeda,livePerformanceFrequency,rarely,NiEW Media,https://niewmedia.com/en/news/057190/,2026-05-12,4,verified
93,Ryoji Ikeda,touringPackageDescription,Immersive audiovisual performances blending electr...,NiEW Media,https://niewmedia.com/en/news/057190/,2026-05-12,4,verified
94,Sampha,livePerformanceFrequency,occasionally,Sampha Official,https://www.sampha.com/tour,2026-05-12,4,verified
94,Sampha,touringPackageDescription,"Dynamic five-piece live band with drums, bass, key...",Sampha Official,https://www.sampha.com/tour,2026-05-12,4,verified
95,Samson Young,livePerformanceFrequency,none,Petzel Gallery,https://www.petzel.com/artists/samson-young,2026-05-12,5,verified
