artistId,artist,field,value,sourceName,sourceUrl,dateAccessed,confidence,status
16,Cardi B,xFollowers,37260000,Web search + social platforms,,2026-05-12,5,verified
16,Cardi B,facebookPage,CardiB,Web search + social platforms,,2026-05-12,5,verified
16,Cardi B,facebookFollowers,31000000,Web search + social platforms,,2026-05-12,5,verified
16,Cardi B,totalSocialReach,232350000,Web search + social platforms,,2026-05-12,5,verified
16,Cardi B,verifiedStatus,Verified on Instagram and X,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,instagramHandle,cariboumusic,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,instagramFollowers,204000,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,xHandle,caribouband,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,xFollowers,129000,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,facebookPage,caribouband,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,facebookFollowers,490000,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,totalSocialReach,823000,Web search + social platforms,,2026-05-12,5,verified
17,Caribou,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
19,Channel Tres,instagramHandle,channeltres,Web search + social platforms,,2026-05-12,4,verified
19,Channel Tres,xHandle,channel_tres,Web search + social platforms,,2026-05-12,4,verified
19,Channel Tres,xFollowers,15000,Web search + social platforms,,2026-05-12,4,verified
19,Channel Tres,facebookPage,Channeltres,Web search + social platforms,,2026-05-12,4,verified
19,Channel Tres,facebookFollowers,28000,Web search + social platforms,,2026-05-12,4,verified
19,Channel Tres,totalSocialReach,43000,Web search + social platforms,,2026-05-12,4,verified
20,Charli XCX,instagramHandle,charli_xcx,Web search + social platforms,,2026-05-12,5,verified
20,Charli XCX,instagramFollowers,9066000,Web search + social platforms,,2026-05-12,5,verified
20,Charli XCX,xHandle,charli_xcx,Web search + social platforms,,2026-05-12,5,verified
20,Charli XCX,xFollowers,4183000,Web search + social platforms,,2026-05-12,5,verified
20,Charli XCX,facebookPage,CharliXCX,Web search + social platforms,,2026-05-12,5,verified
20,Charli XCX,facebookFollowers,6650000,Web search + social platforms,,2026-05-12,5,verified
20,Charli XCX,totalSocialReach,19899000,Web search + social platforms,,2026-05-12,5,verified
20,Charli XCX,verifiedStatus,Verified on Instagram and X,Web search + social platforms,,2026-05-12,5,verified
21,The Chemical Brothers,instagramHandle,@thechemicalbrothers,Web search + social platforms,,2026-05-12,4,verified
21,The Chemical Brothers,xHandle,@ChemBros,Web search + social platforms,,2026-05-12,4,verified
21,The Chemical Brothers,xFollowers,255736,Web search + social platforms,,2026-05-12,4,verified
21,The Chemical Brothers,facebookPage,The Chemical Brothers,Web search + social platforms,,2026-05-12,4,verified
21,The Chemical Brothers,facebookFollowers,2348449,Web search + social platforms,,2026-05-12,4,verified
21,The Chemical Brothers,totalSocialReach,2604185,Web search + social platforms,,2026-05-12,4,verified
21,The Chemical Brothers,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
24,Christine Sun Kim,instagramHandle,@chrisunkim,Web search + social platforms,,2026-05-12,4,verified
24,Christine Sun Kim,instagramFollowers,14600,Web search + social platforms,,2026-05-12,4,verified
24,Christine Sun Kim,xHandle,@chrisunkim,Web search + social platforms,,2026-05-12,4,verified
24,Christine Sun Kim,xFollowers,6296,Web search + social platforms,,2026-05-12,4,verified
24,Christine Sun Kim,totalSocialReach,20896,Web search + social platforms,,2026-05-12,4,verified
25,Cigarettes After Sex,instagramHandle,@cigsaftersex,Web search + social platforms,,2026-05-12,5,verified
25,Cigarettes After Sex,instagramFollowers,5507344,Web search + social platforms,,2026-05-12,5,verified
25,Cigarettes After Sex,xHandle,@CigsAfterSexx,Web search + social platforms,,2026-05-12,5,verified
25,Cigarettes After Sex,xFollowers,625221,Web search + social platforms,,2026-05-12,5,verified
25,Cigarettes After Sex,facebookPage,Cigarettes After Sex,Web search + social platforms,,2026-05-12,5,verified
25,Cigarettes After Sex,facebookFollowers,1290000,Web search + social platforms,,2026-05-12,5,verified
25,Cigarettes After Sex,totalSocialReach,7422565,Web search + social platforms,,2026-05-12,5,verified
25,Cigarettes After Sex,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
26,Colin Benders,instagramHandle,@colinbenders,Web search + social platforms,,2026-05-12,4,verified
26,Colin Benders,instagramFollowers,119000,Web search + social platforms,,2026-05-12,4,verified
26,Colin Benders,xHandle,@Colin_Benders,Web search + social platforms,,2026-05-12,4,verified
26,Colin Benders,xFollowers,7887,Web search + social platforms,,2026-05-12,4,verified
26,Colin Benders,totalSocialReach,126887,Web search + social platforms,,2026-05-12,4,verified
26,Colin Benders,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,instagramHandle,@darksidetheband,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,instagramFollowers,38000,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,xHandle,@DarksideUSA,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,xFollowers,11000,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,facebookPage,DARKSIDE,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,facebookFollowers,170000,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,totalSocialReach,219000,Web search + social platforms,,2026-05-12,4,verified
27,DARKSIDE,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
28,Dave Stewart,instagramHandle,@davestewarteurythmics,Web search + social platforms,,2026-05-12,4,verified
28,Dave Stewart,instagramFollowers,64000,Web search + social platforms,,2026-05-12,4,verified
28,Dave Stewart,xHandle,@DaveStewart,Web search + social platforms,,2026-05-12,4,verified
28,Dave Stewart,xFollowers,57894,Web search + social platforms,,2026-05-12,4,verified
28,Dave Stewart,facebookPage,Dave Stewart,Web search + social platforms,,2026-05-12,4,verified
28,Dave Stewart,totalSocialReach,121894,Web search + social platforms,,2026-05-12,4,verified
28,Dave Stewart,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
30,deadmau5,instagramHandle,@deadmau5,Web search + social platforms,,2026-05-12,5,verified
30,deadmau5,instagramFollowers,2966636,Web search + social platforms,,2026-05-12,5,verified
30,deadmau5,xHandle,@deadmau5,Web search + social platforms,,2026-05-12,5,verified
30,deadmau5,xFollowers,2763236,Web search + social platforms,,2026-05-12,5,verified
30,deadmau5,facebookPage,deadmau5,Web search + social platforms,,2026-05-12,5,verified
30,deadmau5,facebookFollowers,7440000,Web search + social platforms,,2026-05-12,5,verified
30,deadmau5,totalSocialReach,13169872,Web search + social platforms,,2026-05-12,5,verified
30,deadmau5,verifiedStatus,Verified on all platforms,Web search + social platforms,,2026-05-12,5,verified
31,DeLaurentis,instagramHandle,delaurentis.music,Web search + social platforms,,2026-05-12,4,verified
31,DeLaurentis,instagramFollowers,14000,Web search + social platforms,,2026-05-12,4,verified
31,DeLaurentis,xHandle,delaurentis000,Web search + social platforms,,2026-05-12,4,verified
31,DeLaurentis,xFollowers,627,Web search + social platforms,,2026-05-12,4,verified
31,DeLaurentis,facebookPage,delaurentis.music,Web search + social platforms,,2026-05-12,4,verified
31,DeLaurentis,facebookFollowers,11000,Web search + social platforms,,2026-05-12,4,verified
31,DeLaurentis,totalSocialReach,25627,Web search + social platforms,,2026-05-12,4,verified
31,DeLaurentis,verifiedStatus,Not verified,Web search + social platforms,,2026-05-12,4,verified
32,Ellie Goulding,instagramHandle,elliegoulding,Web search + social platforms,,2026-05-12,5,verified
32,Ellie Goulding,instagramFollowers,13200000,Web search + social platforms,,2026-05-12,5,verified
32,Ellie Goulding,xHandle,elliegoulding,Web search + social platforms,,2026-05-12,5,verified
32,Ellie Goulding,xFollowers,5364000,Web search + social platforms,,2026-05-12,5,verified
32,Ellie Goulding,facebookPage,elliegoulding,Web search + social platforms,,2026-05-12,5,verified
32,Ellie Goulding,facebookFollowers,13530000,Web search + social platforms,,2026-05-12,5,verified
32,Ellie Goulding,totalSocialReach,32094000,Web search + social platforms,,2026-05-12,5,verified
32,Ellie Goulding,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
33,Eurythmics,xHandle,Eurythmics,Web search + social platforms,,2026-05-12,4,verified
33,Eurythmics,xFollowers,5277,Web search + social platforms,,2026-05-12,4,verified
33,Eurythmics,facebookPage,eurythmics,Web search + social platforms,,2026-05-12,4,verified
33,Eurythmics,facebookFollowers,1780000,Web search + social platforms,,2026-05-12,4,verified
33,Eurythmics,totalSocialReach,1785277,Web search + social platforms,,2026-05-12,4,verified
33,Eurythmics,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
34,Excision,instagramHandle,excision,Web search + social platforms,,2026-05-12,5,verified
34,Excision,instagramFollowers,1025000,Web search + social platforms,,2026-05-12,5,verified
34,Excision,xHandle,Excision,Web search + social platforms,,2026-05-12,5,verified
34,Excision,xFollowers,426000,Web search + social platforms,,2026-05-12,5,verified
34,Excision,facebookPage,excision,Web search + social platforms,,2026-05-12,5,verified
34,Excision,facebookFollowers,1750000,Web search + social platforms,,2026-05-12,5,verified
34,Excision,totalSocialReach,3201000,Web search + social platforms,,2026-05-12,5,verified
34,Excision,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
35,Fatboy Slim,instagramHandle,fatboyslim,Web search + social platforms,,2026-05-12,4,verified
35,Fatboy Slim,instagramFollowers,1886240,Web search + social platforms,,2026-05-12,4,verified
35,Fatboy Slim,xHandle,FatboySlim,Web search + social platforms,,2026-05-12,4,verified
35,Fatboy Slim,xFollowers,175000,Web search + social platforms,,2026-05-12,4,verified
35,Fatboy Slim,facebookPage,fatboyslim,Web search + social platforms,,2026-05-12,4,verified
35,Fatboy Slim,facebookFollowers,1550000,Web search + social platforms,,2026-05-12,4,verified
35,Fatboy Slim,totalSocialReach,3611240,Web search + social platforms,,2026-05-12,4,verified
35,Fatboy Slim,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
36,FKA twigs,instagramHandle,fkatwigs,Web search + social platforms,,2026-05-12,5,verified
36,FKA twigs,instagramFollowers,2683041,Web search + social platforms,,2026-05-12,5,verified
36,FKA twigs,xHandle,FKAtwigs,Web search + social platforms,,2026-05-12,5,verified
36,FKA twigs,xFollowers,459000,Web search + social platforms,,2026-05-12,5,verified
36,FKA twigs,facebookPage,FKAtwigs,Web search + social platforms,,2026-05-12,5,verified
36,FKA twigs,facebookFollowers,460000,Web search + social platforms,,2026-05-12,5,verified
36,FKA twigs,totalSocialReach,3602041,Web search + social platforms,,2026-05-12,5,verified
36,FKA twigs,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,instagramHandle,floatingpoints,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,instagramFollowers,258000,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,xHandle,floatingpoints,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,xFollowers,64000,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,facebookPage,floatingpoints,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,facebookFollowers,150000,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,totalSocialReach,472000,Web search + social platforms,,2026-05-12,5,verified
37,Floating Points,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,instagramHandle,flyinglotus,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,instagramFollowers,462000,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,xHandle,flyinglotus,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,xFollowers,458000,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,facebookPage,flyinglotus,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,facebookFollowers,650000,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,totalSocialReach,1570000,Web search + social platforms,,2026-05-12,5,verified
38,Flying Lotus,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
39,Four Tet,instagramHandle,fourtetkieran,Web search + social platforms,,2026-05-12,4,verified
39,Four Tet,instagramFollowers,607700,Web search + social platforms,,2026-05-12,4,verified
39,Four Tet,xHandle,FourTet,Web search + social platforms,,2026-05-12,4,verified
39,Four Tet,xFollowers,261000,Web search + social platforms,,2026-05-12,4,verified
39,Four Tet,totalSocialReach,868700,Web search + social platforms,,2026-05-12,4,verified
39,Four Tet,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
40,Fred Again..,instagramHandle,fredagainagainagainagainagain,Web search + social platforms,,2026-05-12,5,verified
40,Fred Again..,instagramFollowers,4444393,Web search + social platforms,,2026-05-12,5,verified
40,Fred Again..,xHandle,fredagainagain1,Web search + social platforms,,2026-05-12,5,verified
40,Fred Again..,xFollowers,133000,Web search + social platforms,,2026-05-12,5,verified
40,Fred Again..,facebookPage,fredagainagain,Web search + social platforms,,2026-05-12,5,verified
40,Fred Again..,facebookFollowers,190000,Web search + social platforms,,2026-05-12,5,verified
40,Fred Again..,totalSocialReach,4767393,Web search + social platforms,,2026-05-12,5,verified
40,Fred Again..,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,5,verified
41,Future,instagramHandle,@future,Web search + social platforms,,2026-05-12,5,verified
41,Future,instagramFollowers,25370000,Web search + social platforms,,2026-05-12,5,verified
41,Future,xHandle,@1future,Web search + social platforms,,2026-05-12,5,verified
41,Future,xFollowers,7816000,Web search + social platforms,,2026-05-12,5,verified
41,Future,facebookPage,FutureFreebandz,Web search + social platforms,,2026-05-12,5,verified
41,Future,totalSocialReach,33186000,Web search + social platforms,,2026-05-12,5,verified
41,Future,verifiedStatus,verified on X,Web search + social platforms,,2026-05-12,5,verified
42,Gold Panda,xHandle,@goldpanda,Web search + social platforms,,2026-05-12,3,partial
42,Gold Panda,xFollowers,51,Web search + social platforms,,2026-05-12,3,partial
42,Gold Panda,facebookPage,goldpandamusic,Web search + social platforms,,2026-05-12,3,partial
42,Gold Panda,totalSocialReach,51,Web search + social platforms,,2026-05-12,3,partial
43,Gorillaz,instagramHandle,@gorillaz,Web search + social platforms,,2026-05-12,5,verified
43,Gorillaz,instagramFollowers,7530000,Web search + social platforms,,2026-05-12,5,verified
43,Gorillaz,xHandle,@gorillaz,Web search + social platforms,,2026-05-12,5,verified
43,Gorillaz,xFollowers,972127,Web search + social platforms,,2026-05-12,5,verified
43,Gorillaz,facebookPage,Gorillaz,Web search + social platforms,,2026-05-12,5,verified
43,Gorillaz,facebookFollowers,10240000,Web search + social platforms,,2026-05-12,5,verified
43,Gorillaz,totalSocialReach,18742127,Web search + social platforms,,2026-05-12,5,verified
43,Gorillaz,verifiedStatus,verified on all platforms,Web search + social platforms,,2026-05-12,5,verified
44,Grandbrothers,instagramHandle,@grandbrothersmusic,Web search + social platforms,,2026-05-12,3,partial
44,Grandbrothers,xHandle,@grandbrothers_,Web search + social platforms,,2026-05-12,3,partial
44,Grandbrothers,xFollowers,1046,Web search + social platforms,,2026-05-12,3,partial
44,Grandbrothers,facebookPage,grandbrothersmusic,Web search + social platforms,,2026-05-12,3,partial
44,Grandbrothers,totalSocialReach,1046,Web search + social platforms,,2026-05-12,3,partial
45,Grimes,instagramHandle,@grimes,Web search + social platforms,,2026-05-12,4,verified
45,Grimes,xHandle,@Grimezsz,Web search + social platforms,,2026-05-12,4,verified
45,Grimes,xFollowers,1363000,Web search + social platforms,,2026-05-12,4,verified
45,Grimes,facebookPage,grimes,Web search + social platforms,,2026-05-12,4,verified
45,Grimes,totalSocialReach,1363000,Web search + social platforms,,2026-05-12,4,verified
45,Grimes,verifiedStatus,verified on X,Web search + social platforms,,2026-05-12,4,verified
46,Halina Rice,xHandle,@Halinar,Web search + social platforms,,2026-05-12,3,partial
46,Halina Rice,xFollowers,992,Web search + social platforms,,2026-05-12,3,partial
46,Halina Rice,facebookPage,halina.rice,Web search + social platforms,,2026-05-12,3,partial
46,Halina Rice,facebookFollowers,4060,Web search + social platforms,,2026-05-12,3,partial
46,Halina Rice,totalSocialReach,5052,Web search + social platforms,,2026-05-12,3,partial
47,Halsey,instagramHandle,@iamhalsey,Web search + social platforms,,2026-05-12,5,verified
47,Halsey,xHandle,@halsey,Web search + social platforms,,2026-05-12,5,verified
47,Halsey,xFollowers,12998012,Web search + social platforms,,2026-05-12,5,verified
47,Halsey,facebookPage,halsey,Web search + social platforms,,2026-05-12,5,verified
47,Halsey,facebookFollowers,7960000,Web search + social platforms,,2026-05-12,5,verified
47,Halsey,totalSocialReach,20958012,Web search + social platforms,,2026-05-12,5,verified
47,Halsey,verifiedStatus,verified on X,Web search + social platforms,,2026-05-12,5,verified
48,Hania Rani,instagramHandle,@haniarani,Web search + social platforms,,2026-05-12,4,verified
48,Hania Rani,xHandle,@haniaranimusic,Web search + social platforms,,2026-05-12,4,verified
48,Hania Rani,xFollowers,7509,Web search + social platforms,,2026-05-12,4,verified
48,Hania Rani,facebookPage,haniaranimusic,Web search + social platforms,,2026-05-12,4,verified
48,Hania Rani,facebookFollowers,88000,Web search + social platforms,,2026-05-12,4,verified
48,Hania Rani,totalSocialReach,95509,Web search + social platforms,,2026-05-12,4,verified
50,Holly Herndon,instagramHandle,@holly_herndon,Web search + social platforms,,2026-05-12,5,verified
50,Holly Herndon,instagramFollowers,51000,Web search + social platforms,,2026-05-12,5,verified
50,Holly Herndon,xHandle,@hollyherndon,Web search + social platforms,,2026-05-12,5,verified
50,Holly Herndon,xFollowers,40311,Web search + social platforms,,2026-05-12,5,verified
50,Holly Herndon,facebookPage,hollyherndonmusic,Web search + social platforms,,2026-05-12,5,verified
50,Holly Herndon,totalSocialReach,91311,Web search + social platforms,,2026-05-12,5,verified
50,Holly Herndon,verifiedStatus,verified on X,Web search + social platforms,,2026-05-12,5,verified
52,Igor Levit,instagramHandle,@igorpianist,Web search + social platforms,,2026-05-12,4,verified
52,Igor Levit,instagramFollowers,116000,Web search + social platforms,,2026-05-12,4,verified
52,Igor Levit,xHandle,@igorpianist,Web search + social platforms,,2026-05-12,4,verified
52,Igor Levit,xFollowers,15000,Web search + social platforms,,2026-05-12,4,verified
52,Igor Levit,totalSocialReach,131000,Web search + social platforms,,2026-05-12,4,verified
52,Igor Levit,verifiedStatus,Verified on X,Web search + social platforms,,2026-05-12,4,verified
53,James Blake,instagramHandle,@jamesblake,Web search + social platforms,,2026-05-12,5,verified
53,James Blake,instagramFollowers,827000,Web search + social platforms,,2026-05-12,5,verified
53,James Blake,xHandle,@jamesblake,Web search + social platforms,,2026-05-12,5,verified
